Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2021-06-02,19:20:56.951,102900005115793,0.71,12.0,sale,No
2021-06-03,11:06:17.943,102900005115793,0.292,12.0,sale,No
2021-06-03,11:41:52.264,102900005115793,0.292,12.0,sale,No
2021-06-03,12:40:05.485,102900005115793,0.609,12.0,sale,No
2021-06-03,18:10:13.405,102900005115793,0.367,12.0,sale,No
2021-06-04,12:00:16.657,102900005115793,0.726,12.0,sale,No
2021-06-04,13:41:11.358,102900005115793,0.726,12.0,sale,No
2021-06-04,15:51:45.670,102900005115793,0.376,12.0,sale,No
2021-06-04,17:56:47.613,102900005115793,0.392,12.0,sale,No
2021-06-04,19:41:59.666,102900005115793,0.693,12.0,sale,No
2021-06-05,10:14:04.936,102900005115793,0.659,12.0,sale,No
2021-06-05,10:20:34.420,102900005115793,0.301,12.0,sale,No
2021-06-05,10:24:59.717,102900005115793,0.609,12.0,sale,No
2021-06-05,10:31:27.212,102900005115793,0.292,12.0,sale,No
2021-06-05,11:05:45.311,102900005115793,0.609,12.0,sale,No
2021-06-05,11:25:24.736,102900005115793,0.326,12.0,sale,No
2021-06-05,11:59:28.467,102900005115793,0.317,12.0,sale,No
2021-06-05,13:11:39.446,102900005115793,0.292,12.0,sale,No
2021-06-05,17:17:48.016,102900005115793,0.351,12.0,sale,No
2021-06-05,17:22:06.223,102900005115793,0.326,12.0,sale,No
2021-06-05,18:30:04.545,102900005115793,0.326,12.0,sale,No
2021-06-05,18:34:45.576,102900005115793,0.334,12.0,sale,No
2021-06-05,18:49:23.323,102900005115793,0.668,12.0,sale,No
2021-06-05,19:11:55.520,102900005115793,0.267,12.0,sale,No
2021-06-06,09:29:58.264,102900005115793,0.718,12.0,sale,No
2021-06-06,09:36:39.936,102900005115793,0.334,12.0,sale,No
2021-06-06,09:58:55.858,102900005115793,0.242,12.0,sale,No
2021-06-06,10:53:33.407,102900005115793,0.676,12.0,sale,No
2021-06-06,11:00:17.272,102900005115793,0.384,12.0,sale,No
2021-06-06,11:04:29.060,102900005115793,0.668,12.0,sale,No
2021-06-06,11:39:46.436,102900005115793,0.292,12.0,sale,No
2021-06-06,11:47:11.467,102900005115793,0.25,12.0,sale,No
2021-06-06,12:10:39.267,102900005115793,0.342,12.0,sale,No
2021-06-06,14:37:28.722,102900005115793,0.342,12.0,sale,No
2021-06-06,15:48:25.366,102900005115793,0.726,12.0,sale,No
2021-06-06,16:38:38.128,102900005115793,0.651,12.0,sale,No
2021-06-06,16:57:37.213,102900005115793,0.342,12.0,sale,No
2021-06-06,17:49:11.800,102900005115793,0.284,12.0,sale,No
2021-06-06,18:01:15.787,102900005115793,0.384,12.0,sale,No
2021-06-06,18:10:06.936,102900005115793,0.317,12.0,sale,No
2021-06-06,19:27:16.522,102900005115793,0.317,12.0,sale,No
2021-06-06,19:46:27.934,102900005115793,0.301,12.0,sale,No
2021-06-06,20:11:52.510,102900005115793,0.292,12.0,sale,No
2021-06-07,09:23:14.728,102900005115793,0.292,12.0,sale,No
2021-06-07,09:37:37.701,102900005115793,0.392,12.0,sale,No
2021-06-07,09:40:58.294,102900005115793,0.726,12.0,sale,No
2021-06-07,09:49:01.431,102900005115793,0.276,12.0,sale,No
2021-06-07,09:58:13.733,102900005115793,0.768,12.0,sale,No
2021-06-07,10:07:04.108,102900005115793,0.25,12.0,sale,No
2021-06-07,10:08:01.648,102900005115793,0.384,12.0,sale,No
2021-06-07,10:23:45.045,102900005115793,0.301,12.0,sale,No
2021-06-07,10:33:13.061,102900005115793,0.359,12.0,sale,No
2021-06-07,11:41:15.794,102900005115793,0.351,12.0,sale,No
2021-06-07,11:43:52.264,102900005115793,0.601,12.0,sale,No
2021-06-07,12:13:36.123,102900005115793,0.342,12.0,sale,No
2021-06-07,12:20:39.627,102900005115793,0.351,12.0,sale,No
2021-06-07,15:59:04.233,102900005115793,0.76,12.0,sale,No
2021-06-07,18:44:48.390,102900005115793,0.334,12.0,sale,No
2021-06-08,10:13:44.790,102900005115793,0.643,12.0,sale,No
2021-06-08,10:58:23.451,102900005115793,0.292,12.0,sale,No
2021-06-08,12:47:07.764,102900005115793,0.351,12.0,sale,No
2021-06-08,15:35:19.342,102900005115793,0.726,12.0,sale,No
2021-06-08,17:17:38.545,102900005115793,0.359,12.0,sale,No
2021-06-08,18:09:51.842,102900005115793,0.359,9.6,sale,Yes
2021-06-08,18:33:24.692,102900005115793,0.334,12.0,sale,No
2021-06-08,18:47:19.558,102900005115793,0.434,12.0,sale,No
2021-06-08,19:22:58.420,102900005115793,0.326,12.0,sale,No
2021-06-08,19:37:32.826,102900005115793,0.342,12.0,sale,No
2021-06-09,10:21:09.451,102900005115793,0.392,12.0,sale,No
2021-06-09,10:36:48.045,102900005115793,0.351,12.0,sale,No
2021-06-09,11:00:31.108,102900005115793,0.768,12.0,sale,No
2021-06-09,11:56:20.530,102900005115793,0.342,12.0,sale,No
2021-06-09,15:55:47.554,102900005115793,0.434,12.0,sale,No
2021-06-09,16:55:48.874,102900005115793,0.718,12.0,sale,No
2021-06-09,18:13:35.247,102900005115793,0.718,12.0,sale,No
2021-06-09,18:56:51.715,102900005115793,0.326,12.0,sale,No
2021-06-10,09:48:50.489,102900005115793,0.434,12.0,sale,No
2021-06-10,09:55:56.302,102900005115793,0.426,12.0,sale,No
2021-06-10,13:30:26.234,102900005115793,0.392,12.0,sale,No
2021-06-10,14:52:24.591,102900005115793,0.442,12.0,sale,No
2021-06-10,15:47:55.863,102900005115793,0.384,12.0,sale,No
2021-06-10,18:47:29.445,102900005115793,0.342,12.0,sale,No
2021-06-10,19:12:41.062,102900005115793,0.409,12.0,sale,No
2021-06-10,19:32:27.030,102900005115793,0.359,12.0,sale,No
2021-06-11,09:51:14.528,102900005115793,0.409,12.0,sale,No
2021-06-11,10:05:57.326,102900005115793,0.309,12.0,sale,No
2021-06-11,10:06:40.603,102900005115793,0.359,12.0,sale,No
2021-06-11,10:51:15.236,102900005115793,0.392,12.0,sale,No
2021-06-11,11:12:44.561,102900005115793,0.359,12.0,sale,No
2021-06-11,15:43:14.295,102900005115793,0.326,12.0,sale,No
2021-06-11,15:44:49.530,102900005115793,0.426,12.0,sale,No
2021-06-11,16:43:36.467,102900005115793,0.359,12.0,sale,No
2021-06-11,17:17:08.057,102900005115793,0.334,12.0,sale,No
2021-06-11,17:26:13.764,102900005115793,0.309,12.0,sale,No
2021-06-11,17:28:44.292,102900005115793,0.384,12.0,sale,No
2021-06-11,17:55:20.998,102900005115793,0.317,12.0,sale,No
2021-06-11,17:58:17.615,102900005115793,0.301,12.0,sale,No
2021-06-11,18:14:59.545,102900005115793,0.359,12.0,sale,No
2021-06-11,19:51:12.627,102900005115793,0.401,12.0,sale,No
2021-06-12,09:29:40.623,102900005115793,0.342,12.0,sale,No
2021-06-12,09:46:06.816,102900005115793,0.568,12.0,sale,No
2021-06-12,10:02:51.851,102900005115793,0.259,12.0,sale,No
2021-06-12,10:20:03.375,102900005115793,0.259,12.0,sale,No
2021-06-12,10:25:26.285,102900005115793,0.309,12.0,sale,No
2021-06-12,10:25:56.923,102900005115793,0.292,12.0,sale,No
2021-06-12,10:34:33.044,102900005115793,0.267,12.0,sale,No
2021-06-12,10:40:23.092,102900005115793,0.576,12.0,sale,No
2021-06-12,10:59:04.451,102900005115793,0.534,12.0,sale,No
2021-06-12,11:24:36.294,102900005115793,0.292,12.0,sale,No
2021-06-12,11:53:30.231,102900005115793,0.317,12.0,sale,No
2021-06-12,11:54:49.264,102900005115793,0.559,12.0,sale,No
2021-06-12,16:26:47.526,102900005115793,0.543,12.0,sale,No
2021-06-12,16:27:07.326,102900005115793,0.259,12.0,sale,No
2021-06-12,16:59:14.256,102900005115793,0.317,12.0,sale,No
2021-06-12,18:01:24.686,102900005115793,0.509,12.0,sale,No
2021-06-13,10:23:11.092,102900005115793,0.267,12.0,sale,No
2021-06-13,10:38:50.011,102900005115793,0.292,12.0,sale,No
2021-06-13,10:41:25.764,102900005115793,0.776,12.0,sale,No
2021-06-13,10:41:48.623,102900005115793,0.301,12.0,sale,No
2021-06-13,11:12:17.532,102900005115793,0.701,12.0,sale,No
2021-06-13,11:24:00.873,102900005115793,0.392,12.0,sale,No
2021-06-13,12:33:36.900,102900005115793,0.643,12.0,sale,No
2021-06-13,12:42:04.432,102900005115793,0.334,12.0,sale,No
2021-06-13,13:12:45.217,102900005115793,0.685,12.0,sale,No
2021-06-13,15:30:04.752,102900005115793,0.342,12.0,sale,No
2021-06-13,17:11:00.574,102900005115793,0.334,12.0,sale,No
2021-06-13,17:41:54.463,102900005115793,0.342,12.0,sale,No
2021-06-13,18:21:05.108,102900005115793,0.342,12.0,sale,No
2021-06-13,18:58:23.857,102900005115793,0.376,12.0,sale,No
2021-06-13,19:18:15.652,102900005115793,0.326,12.0,sale,No
2021-06-13,19:21:21.500,102900005115793,0.626,12.0,sale,No
2021-06-13,19:53:07.703,102900005115793,0.326,12.0,sale,No
2021-06-14,09:34:09.987,102900005115793,0.651,12.0,sale,No
2021-06-14,09:52:47.281,102900005115793,0.76,12.0,sale,No
2021-06-14,10:24:17.726,102900005115793,0.751,12.0,sale,No
2021-06-14,10:24:23.736,102900005115793,0.735,12.0,sale,No
2021-06-14,10:26:53.161,102900005115793,0.342,12.0,sale,No
2021-06-14,10:44:04.475,102900005115793,0.751,12.0,sale,No
2021-06-14,10:59:00.028,102900005115793,0.326,12.0,sale,No
2021-06-14,11:32:30.059,102900005115793,0.367,12.0,sale,No
2021-06-14,12:59:10.368,102900005115793,0.334,12.0,sale,No
2021-06-14,13:04:28.546,102900005115793,0.359,12.0,sale,No
2021-06-14,13:08:31.788,102900005115793,0.317,12.0,sale,No
2021-06-14,14:09:52.545,102900005115793,0.367,12.0,sale,No
2021-06-14,14:51:36.170,102900005115793,0.952,12.0,sale,No
2021-06-14,18:02:09.514,102900005115793,0.342,12.0,sale,No
2021-06-15,09:46:23.186,102900005115793,0.401,12.0,sale,No
2021-06-15,17:02:16.280,102900005115793,0.351,12.0,sale,No
2021-06-15,17:22:18.257,102900005115793,0.284,12.0,sale,No
2021-06-15,17:29:15.711,102900005115793,0.242,12.0,sale,No
2021-06-15,18:16:20.983,102900005115793,0.267,12.0,sale,No
2021-06-15,18:42:10.389,102900005115793,0.484,12.0,sale,No
2021-06-15,19:10:46.406,102900005115793,0.334,12.0,sale,No
2021-06-15,19:43:38.820,102900005115793,0.634,12.0,sale,No
2021-06-15,20:00:53.108,102900005115793,0.334,12.0,sale,No
2021-06-16,09:52:33.905,102900005115793,0.484,12.0,sale,No
2021-06-16,10:06:24.905,102900005115793,0.484,12.0,sale,No
2021-06-16,11:04:35.466,102900005115793,0.442,12.0,sale,No
2021-06-16,11:04:35.681,102900005115793,0.401,12.0,sale,No
2021-06-16,11:22:29.606,102900005115793,0.426,12.0,sale,No
2021-06-16,16:11:14.639,102900005115793,0.459,12.0,sale,No
2021-06-16,17:12:30.748,102900005115793,0.401,12.0,sale,No
2021-06-16,17:52:05.311,102900005115793,0.776,12.0,sale,No
2021-06-16,18:05:12.547,102900005115793,0.401,12.0,sale,No
2021-06-17,09:30:04.451,102900005115793,0.818,12.0,sale,No
2021-06-17,11:11:08.120,102900005115793,0.367,12.0,sale,No
2021-06-17,13:15:54.389,102900005115793,0.451,12.0,sale,No
2021-06-17,14:57:44.554,102900005115793,0.317,12.0,sale,No
2021-06-17,18:53:51.299,102900005115793,0.76,12.0,sale,No
2021-06-18,09:37:24.686,102900005115793,0.826,12.0,sale,No
2021-06-18,10:54:59.212,102900005115793,0.417,12.0,sale,No
2021-06-18,11:22:52.123,102900005115793,0.459,12.0,sale,No
2021-06-18,15:21:14.486,102900005115793,0.476,12.0,sale,No
2021-06-18,18:00:14.986,102900005115793,0.401,12.0,sale,No
2021-06-18,18:31:57.623,102900005115793,0.367,12.0,sale,No
2021-06-18,18:55:37.069,102900005115793,0.392,12.0,sale,No
2021-06-18,19:16:40.996,102900005115793,0.442,12.0,sale,No
2021-06-18,19:20:03.670,102900005115793,0.384,12.0,sale,No
2021-06-19,09:51:35.813,102900005115793,0.401,12.0,sale,No
2021-06-19,09:54:21.269,102900005115793,0.384,12.0,sale,No
2021-06-19,09:54:44.016,102900005115793,0.426,12.0,sale,No
2021-06-19,10:03:41.764,102900005115793,0.835,12.0,sale,No
2021-06-19,10:17:44.639,102900005115793,0.81,12.0,sale,No
2021-06-19,10:20:57.045,102900005115793,0.927,12.0,sale,No
2021-06-19,10:27:21.545,102900005115793,0.384,12.0,sale,No
2021-06-19,10:35:56.262,102900005115793,0.376,12.0,sale,No
2021-06-19,11:00:24.871,102900005115793,0.409,12.0,sale,No
2021-06-19,11:50:13.270,102900005115793,0.442,12.0,sale,No
2021-06-19,12:17:11.782,102900005115793,0.384,12.0,sale,No
2021-06-19,16:19:50.383,102900005115793,0.367,12.0,sale,No
2021-06-19,16:23:27.998,102900005115793,0.451,12.0,sale,No
2021-06-19,17:07:16.123,102900005115793,0.351,12.0,sale,No
2021-06-19,19:31:42.472,102900005115793,0.392,12.0,sale,No
2021-06-19,19:37:02.468,102900005115793,0.367,12.0,sale,No
2021-06-20,09:36:53.196,102900005115793,0.392,12.0,sale,No
2021-06-20,09:48:47.420,102900005115793,0.417,12.0,sale,No
2021-06-20,09:54:21.451,102900005115793,0.434,12.0,sale,No
2021-06-20,09:57:34.907,102900005115793,0.426,12.0,sale,No
2021-06-20,11:54:30.795,102900005115793,0.442,12.0,sale,No
2021-06-20,12:29:03.201,102900005115793,0.417,12.0,sale,No
2021-06-20,12:33:34.984,102900005115793,0.518,12.0,sale,No
2021-06-20,13:03:03.534,102900005115793,0.334,12.0,sale,No
2021-06-20,13:41:37.426,102900005115793,0.359,12.0,sale,No
2021-06-20,15:58:49.520,102900005115793,0.367,12.0,sale,No
2021-06-20,16:25:38.405,102900005115793,0.376,12.0,sale,No
2021-06-20,16:56:44.358,102900005115793,0.851,12.0,sale,No
2021-06-20,17:08:05.065,102900005115793,0.326,12.0,sale,No
2021-06-20,17:15:42.576,102900005115793,0.334,12.0,sale,No
2021-06-20,18:20:30.370,102900005115793,0.359,12.0,sale,No
2021-06-20,18:32:31.769,102900005115793,0.301,12.0,sale,No
2021-06-20,19:39:00.561,102900005115793,0.367,12.0,sale,No
2021-06-20,20:10:49.108,102900005115793,0.376,12.0,sale,No
2021-06-21,09:36:29.736,102900005115793,0.384,12.0,sale,No
2021-06-21,09:47:18.583,102900005115793,0.451,12.0,sale,No
2021-06-21,09:59:20.878,102900005115793,0.801,12.0,sale,No
2021-06-21,10:18:22.511,102900005115793,0.376,12.0,sale,No
2021-06-21,10:31:54.861,102900005115793,0.359,12.0,sale,No
2021-06-21,12:16:08.898,102900005115793,0.484,12.0,sale,No
2021-06-21,12:37:28.133,102900005115793,0.342,12.0,sale,No
2021-06-21,15:08:16.303,102900005115793,0.442,12.0,sale,No
2021-06-21,15:15:59.120,102900005115793,0.426,12.0,sale,No
2021-06-21,15:59:11.725,102900005115793,0.351,12.0,sale,No
2021-06-21,18:39:46.263,102900005115793,0.417,12.0,sale,No
2021-06-21,19:52:43.374,102900005115793,0.442,12.0,sale,No
2021-06-22,09:29:03.704,102900005115793,0.482,16.0,sale,No
2021-06-22,09:38:59.226,102900005115793,0.382,16.0,sale,No
2021-06-22,11:05:54.640,102900005115793,0.407,16.0,sale,No
2021-06-22,11:22:23.392,102900005115793,0.438,16.0,sale,No
2021-06-22,12:09:22.437,102900005115793,0.845,16.0,sale,No
2021-06-22,12:44:40.029,102900005115793,0.382,16.0,sale,No
2021-06-22,13:38:04.311,102900005115793,0.438,16.0,sale,No
2021-06-22,16:55:56.874,102900005115793,0.419,16.0,sale,No
2021-06-22,17:17:06.280,102900005115793,0.363,16.0,sale,No
2021-06-22,18:46:56.811,102900005115793,0.444,16.0,sale,No
2021-06-22,19:33:50.889,102900005115793,0.401,16.0,sale,No
2021-06-23,10:12:15.380,102900005115793,0.463,16.0,sale,No
2021-06-23,10:31:28.598,102900005115793,0.369,16.0,sale,No
2021-06-23,10:59:15.311,102900005115793,0.438,16.0,sale,No
2021-06-23,11:40:00.479,102900005115793,0.382,16.0,sale,No
2021-06-23,12:18:05.758,102900005115793,0.357,16.0,sale,No
2021-06-23,16:21:15.901,102900005115793,0.35,16.0,sale,No
2021-06-23,17:42:11.108,102900005115793,0.338,16.0,sale,No
2021-06-23,18:26:18.992,102900005115793,0.713,16.0,sale,No
2021-06-23,19:12:39.655,102900005115793,0.357,16.0,sale,No
2021-06-23,19:25:23.248,102900005115793,0.307,16.0,sale,No
2021-06-23,19:43:43.428,102900005115793,0.319,16.0,sale,No
2021-06-23,20:14:44.576,102900005115793,0.357,16.0,sale,No
2021-06-24,11:05:42.266,102900005115793,0.695,16.0,sale,No
2021-06-24,11:21:49.170,102900005115793,0.313,16.0,sale,No
2021-06-24,12:53:57.637,102900005115793,0.688,16.0,sale,No
2021-06-24,14:38:30.253,102900005115793,0.282,16.0,sale,No
2021-06-24,17:52:33.920,102900005115793,0.563,16.0,sale,No
2021-06-25,09:59:46.665,102900005115793,0.419,16.0,sale,No
2021-06-25,10:25:21.174,102900005115793,0.332,16.0,sale,No
2021-06-25,11:05:41.311,102900005115793,0.401,16.0,sale,No
2021-06-25,11:44:12.342,102900005115793,0.67,16.0,sale,No
2021-06-25,12:11:34.967,102900005115793,0.839,16.0,sale,No
2021-06-25,12:43:47.388,102900005115793,0.338,16.0,sale,No
2021-06-25,16:24:18.467,102900005115793,0.363,16.0,sale,No
2021-06-25,17:10:33.037,102900005115793,0.438,16.0,sale,No
2021-06-25,17:51:07.995,102900005115793,0.369,16.0,sale,No
2021-06-25,18:30:12.485,102900005115793,0.382,16.0,sale,No
2021-06-25,18:55:28.467,102900005115793,1.239,16.0,sale,No
2021-06-27,09:26:43.936,102900005115793,0.687,14.0,sale,No
2021-06-27,09:38:09.576,102900005115793,0.708,14.0,sale,No
2021-06-27,10:00:07.699,102900005115793,0.665,14.0,sale,No
2021-06-27,10:00:53.420,102900005115793,0.343,14.0,sale,No
2021-06-27,10:05:32.045,102900005115793,0.329,14.0,sale,No
2021-06-27,10:27:18.898,102900005115793,0.358,14.0,sale,No
2021-06-27,10:27:56.484,102900005115793,0.272,14.0,sale,No
2021-06-27,10:42:35.504,102900005115793,0.358,14.0,sale,No
2021-06-27,10:42:40.260,102900005115793,0.744,14.0,sale,No
2021-06-27,10:44:44.521,102900005115793,0.415,14.0,sale,No
2021-06-27,10:58:16.434,102900005115793,0.787,14.0,sale,No
2021-06-27,10:59:36.283,102900005115793,0.844,14.0,sale,No
2021-06-27,11:02:32.069,102900005115793,0.365,14.0,sale,No
2021-06-27,17:18:03.826,102900005115793,0.415,14.0,sale,No
2021-06-27,17:28:51.717,102900005115793,0.236,14.0,sale,No
2021-06-27,17:28:53.936,102900005115793,0.293,14.0,sale,No
2021-06-27,21:05:09.623,102900005115793,0.379,14.0,sale,No
2021-06-28,12:54:04.748,102900005115793,0.379,14.0,sale,No
2021-06-28,14:43:23.521,102900005115793,0.329,14.0,sale,No
2021-06-28,15:15:03.498,102900005115793,0.336,14.0,sale,No
2021-06-28,16:28:06.835,102900005115793,0.665,14.0,sale,No
2021-06-28,18:07:47.576,102900005115793,0.3,14.0,sale,No
2021-06-28,18:11:04.939,102900005115793,0.393,14.0,sale,No
2021-06-28,18:55:15.362,102900005115793,0.358,14.0,sale,No
2021-06-29,09:30:48.541,102900005115793,0.372,14.0,sale,No
2021-06-29,10:05:51.086,102900005115793,0.365,14.0,sale,No
2021-06-29,10:42:42.293,102900005115793,0.393,14.0,sale,No
2021-06-29,10:43:40.561,102900005115793,0.765,14.0,sale,No
2021-06-29,12:10:26.801,102900005115793,0.422,14.0,sale,No
2021-06-29,12:54:22.280,102900005115793,0.715,14.0,sale,No
2021-06-30,10:01:57.389,102900005115793,0.451,14.0,sale,No
2021-06-30,10:09:00.023,102900005115793,0.372,14.0,sale,No
2021-06-30,12:40:49.627,102900005115793,0.429,14.0,sale,No
2021-06-30,14:28:47.445,102900005115793,0.379,14.0,sale,No
2021-06-30,15:02:57.949,102900005115793,0.343,14.0,sale,No
2021-06-30,16:20:24.786,102900005115793,0.393,14.0,sale,No
2021-06-30,16:42:25.405,102900005115793,0.823,14.0,sale,No
2021-06-30,17:20:53.936,102900005115793,0.351,14.0,sale,No
2021-06-30,19:27:29.659,102900005115793,0.329,14.0,sale,No
2021-07-01,10:14:40.716,102900005115793,0.422,14.0,sale,No
2021-07-01,10:33:29.950,102900005115793,0.694,14.0,sale,No
2021-07-01,10:51:10.014,102900005115793,0.408,14.0,sale,No
2021-07-01,11:23:36.780,102900005115793,0.372,14.0,sale,No
2021-07-01,12:01:07.045,102900005115793,0.3,14.0,sale,No
2021-07-01,12:43:54.851,102900005115793,0.351,14.0,sale,No
2021-07-01,17:29:50.919,102900005115793,0.351,14.0,sale,No
2021-07-01,18:13:15.670,102900005115793,0.243,14.0,sale,No
2021-07-01,18:56:52.764,102900005115793,0.293,14.0,sale,No
2021-07-01,18:59:56.639,102900005115793,0.644,14.0,sale,No
2021-07-03,09:24:29.761,102900005115793,0.372,14.0,sale,No
2021-07-03,09:53:16.988,102900005115793,0.429,14.0,sale,No
2021-07-03,10:31:00.342,102900005115793,0.422,14.0,sale,No
2021-07-03,10:49:05.483,102900005115793,0.351,14.0,sale,No
2021-07-03,11:01:57.681,102900005115793,0.415,14.0,sale,No
2021-07-03,11:04:42.208,102900005115793,0.408,14.0,sale,No
2021-07-03,16:40:30.534,102900005115793,0.773,14.0,sale,No
2021-07-03,16:41:52.950,102900005115793,0.379,14.0,sale,No
2021-07-03,17:19:45.612,102900005115793,0.479,14.0,sale,No
2021-07-03,17:47:44.467,102900005115793,0.408,14.0,sale,No
2021-07-03,18:05:10.054,102900005115793,0.393,14.0,sale,No
2021-07-03,19:34:16.204,102900005115793,0.365,14.0,sale,No
2021-07-04,09:17:37.758,102900005115793,0.765,14.0,sale,No
2021-07-04,10:49:36.006,102900005115793,0.386,14.0,sale,No
2021-07-04,11:47:53.764,102900005115793,0.379,14.0,sale,No
2021-07-04,11:49:02.055,102900005115793,0.322,14.0,sale,No
2021-07-04,17:19:55.121,102900005115793,0.379,14.0,sale,No
2021-07-04,17:26:30.683,102900005115793,0.329,14.0,sale,No
2021-07-04,18:28:42.042,102900005115793,0.336,14.0,sale,No
2021-07-04,18:50:04.108,102900005115793,0.286,14.0,sale,No
2021-07-04,18:55:24.066,102900005115793,0.651,14.0,sale,No
2021-07-04,20:03:35.014,102900005115793,0.68,14.0,sale,No
2021-07-04,20:24:34.413,102900005115793,0.351,14.0,sale,No
2021-07-05,11:08:23.891,102900005115793,0.782,16.0,sale,No
2021-07-05,12:10:13.000,102900005115793,0.357,16.0,sale,No
2021-07-05,12:16:42.820,102900005115793,0.401,16.0,sale,No
2021-07-05,12:23:51.223,102900005115793,0.413,16.0,sale,No
2021-07-05,13:05:56.378,102900005115793,0.413,16.0,sale,No
2021-07-05,13:24:05.780,102900005115793,0.857,16.0,sale,No
2021-07-05,14:39:40.849,102900005115793,0.469,16.0,sale,No
2021-07-05,16:07:38.717,102900005115793,0.35,16.0,sale,No
2021-07-05,16:12:37.889,102900005115793,0.388,16.0,sale,No
2021-07-05,17:32:05.576,102900005115793,0.789,16.0,sale,No
2021-07-05,19:00:56.748,102900005115793,0.413,16.0,sale,No
2021-07-06,09:33:34.545,102900005115793,0.332,16.0,sale,No
2021-07-06,10:22:40.498,102900005115793,0.332,16.0,sale,No
2021-07-06,13:11:19.845,102900005115793,0.376,16.0,sale,No
2021-07-06,13:32:46.208,102900005115793,0.344,16.0,sale,No
2021-07-06,16:39:30.653,102900005115793,0.319,16.0,sale,No
2021-07-06,17:40:54.889,102900005115793,0.282,16.0,sale,No
2021-07-06,18:03:33.811,102900005115793,0.645,16.0,sale,No
2021-07-06,18:17:42.980,102900005115793,0.369,16.0,sale,No
2021-07-06,18:47:42.278,102900005115793,0.294,16.0,sale,No
